Country,Year,GDP_Predicted,MAPE,RMSE
Burkina Faso,2024,4.96734693877551,9.07768675641376,0.5970034850675839
Burkina Faso,2025,4.96734693877551,9.07768675641376,0.5970034850675839
Burkina Faso,2026,4.96734693877551,9.07768675641376,0.5970034850675839
Burkina Faso,2027,4.96734693877551,9.07768675641376,0.5970034850675839
Burkina Faso,2028,4.96734693877551,9.07768675641376,0.5970034850675839
Burundi,2024,4.028169822004267,45.59581461422412,2.663892184897656
Burundi,2025,3.482844159193357,45.59581461422412,2.663892184897656
Burundi,2026,2.9103523866370864,45.59581461422412,2.663892184897656
Burundi,2027,2.842741769840516,45.59581461422412,2.663892184897656
Burundi,2028,2.563694572839129,45.59581461422412,2.663892184897656
Cabo Verde,2024,5.077551020408164,7.477676521342294,0.40659597048584617
Cabo Verde,2025,5.077551020408164,7.477676521342294,0.40659597048584617
Cabo Verde,2026,5.077551020408164,7.477676521342294,0.40659597048584617
Cabo Verde,2027,5.077551020408164,7.477676521342294,0.40659597048584617
Cabo Verde,2028,5.077551020408164,7.477676521342294,0.40659597048584617
Cameroon,2024,4.485518801001909,8.040942061118619,0.4322525095036062
Cameroon,2025,4.326891886526726,8.040942061118619,0.4322525095036062
Cameroon,2026,4.209573920600297,8.040942061118619,0.4322525095036062
Cameroon,2027,4.122807401976072,8.040942061118619,0.4322525095036062
Cameroon,2028,4.058636252274335,8.040942061118619,0.4322525095036062
Central African Republic,2024,1.5959183673469386,56.50247063780899,2.0930829538176092
Central African Republic,2025,1.5959183673469386,56.50247063780899,2.0930829538176092
Central African Republic,2026,1.5959183673469386,56.50247063780899,2.0930829538176092
Central African Republic,2027,1.5959183673469386,56.50247063780899,2.0930829538176092
Central African Republic,2028,1.5959183673469386,56.50247063780899,2.0930829538176092
Chad,2024,4.1264072529713935,16.446855923502092,0.6161865238624613
Chad,2025,4.287692326981027,16.446855923502092,0.6161865238624613
Chad,2026,4.287692326981027,16.446855923502092,0.6161865238624613
Chad,2027,4.287692326981027,16.446855923502092,0.6161865238624613
Chad,2028,4.287692326981027,16.446855923502092,0.6161865238624613
Comoros,2024,2.3011877608823452,32.904332608610176,1.3571168398385232
Comoros,2025,3.033212109932284,32.904332608610176,1.3571168398385232
Comoros,2026,2.7510042978260216,32.904332608610176,1.3571168398385232
Comoros,2027,2.859800199652465,32.904332608610176,1.3571168398385232
Comoros,2028,2.817857532772031,32.904332608610176,1.3571168398385232
Congo Dem. Rep. of the,2024,6.5,2.9079392951210337,0.27568097504180444
Congo Dem. Rep. of the,2025,6.5,2.9079392951210337,0.27568097504180444
Congo Dem. Rep. of the,2026,6.5,2.9079392951210337,0.27568097504180444
Congo Dem. Rep. of the,2027,6.5,2.9079392951210337,0.27568097504180444
Congo Dem. Rep. of the,2028,6.5,2.9079392951210337,0.27568097504180444
Congo Republic of ,2024,3.420863077341064,17.593273987763574,0.7972781344680793
Congo Republic of ,2025,3.3004059848398795,17.593273987763574,0.7972781344680793
Congo Republic of ,2026,3.2753516141614902,17.593273987763574,0.7972781344680793
Congo Republic of ,2027,3.2701404516051302,17.593273987763574,0.7972781344680793
Congo Republic of ,2028,3.269056560273857,17.593273987763574,0.7972781344680793
Côte d'Ivoire,2024,5.857894611062622,7.632503546296751,0.5183888403464414
Côte d'Ivoire,2025,5.801459798167363,7.632503546296751,0.5183888403464414
Côte d'Ivoire,2026,5.779047642440275,7.632503546296751,0.5183888403464414
Côte d'Ivoire,2027,5.770147024212524,7.632503546296751,0.5183888403464414
Côte d'Ivoire,2028,5.7666122903921435,7.632503546296751,0.5183888403464414
Djibouti,2024,5.0,5.151515151515151,0.5
Djibouti,2025,5.0,5.151515151515151,0.5
Djibouti,2026,5.0,5.151515151515151,0.5
Djibouti,2027,5.0,5.151515151515151,0.5
Djibouti,2028,5.0,5.151515151515151,0.5
Egypt,2024,5.454773613879326,14.06602182838122,0.8804066698883353
Egypt,2025,5.126959202969749,14.06602182838122,0.8804066698883353
Egypt,2026,4.929862564333832,14.06602182838122,0.8804066698883353
Egypt,2027,4.81135927811835,14.06602182838122,0.8804066698883353
Egypt,2028,4.740109819268831,14.06602182838122,0.8804066698883353
Equatorial Guinea,2024,-1.756454254645307,142.6193482915834,4.264506284656028
Equatorial Guinea,2025,-1.756454254645307,142.6193482915834,4.264506284656028
Equatorial Guinea,2026,-1.756454254645307,142.6193482915834,4.264506284656028
Equatorial Guinea,2027,-1.756454254645307,142.6193482915834,4.264506284656028
Equatorial Guinea,2028,-1.756454254645307,142.6193482915834,4.264506284656028
Eritrea,2024,3.0754771122327407,4.937081488411332,0.14415750450101625
Eritrea,2025,3.0264836713029,4.937081488411332,0.14415750450101625
Eritrea,2026,3.0401627045603092,4.937081488411332,0.14415750450101625
Eritrea,2027,3.0363435004524524,4.937081488411332,0.14415750450101625
Eritrea,2028,3.03740982727124,4.937081488411332,0.14415750450101625
Eswatini,2024,3.219184868601855,38.045990646874,0.9507678240420848
Eswatini,2025,3.4238381129508175,38.045990646874,0.9507678240420848
Eswatini,2026,3.474965705790807,38.045990646874,0.9507678240420848
Eswatini,2027,3.487738680672918,38.045990646874,0.9507678240420848
Eswatini,2028,3.4909296951188673,38.045990646874,0.9507678240420848
Ethiopia,2024,6.23830130448748,3.3546493249375753,0.2641074590619972
Ethiopia,2025,6.575778874066853,3.3546493249375753,0.2641074590619972
Ethiopia,2026,6.533217701668378,3.3546493249375753,0.2641074590619972
Ethiopia,2027,6.533217701668378,3.3546493249375753,0.2641074590619972
Ethiopia,2028,6.533217701668378,3.3546493249375753,0.2641074590619972
Gabon,2024,1.7345053392879073,38.49848381900745,1.2603735652320258
Gabon,2025,1.7377897829324591,38.49848381900745,1.2603735652320258
Gabon,2026,2.2142775986888434,38.49848381900745,1.2603735652320258
Gabon,2027,2.2142775986888434,38.49848381900745,1.2603735652320258
Gabon,2028,2.2142775986888434,38.49848381900745,1.2603735652320258
Gambia The,2024,1.4261507268387739,42.757705034766396,2.742699520131741
Gambia The,2025,3.16709976950135,42.757705034766396,2.742699520131741
Gambia The,2026,3.5839627319661647,42.757705034766396,2.742699520131741
Gambia The,2027,3.3845450356441895,42.757705034766396,2.742699520131741
Gambia The,2028,3.4799418954928747,42.757705034766396,2.742699520131741
Ghana,2024,4.739755604877685,19.79280049664239,0.9212678606044711
Ghana,2025,4.595845650775534,19.79280049664239,0.9212678606044711
Ghana,2026,4.516266319662756,19.79280049664239,0.9212678606044711
Ghana,2027,4.472260538548672,19.79280049664239,0.9212678606044711
Ghana,2028,4.447926220273034,19.79280049664239,0.9212678606044711
Guinea,2024,5.0,8.211944001417686,0.5272570530585629
Guinea,2025,5.0,8.211944001417686,0.5272570530585629
Guinea,2026,5.0,8.211944001417686,0.5272570530585629
Guinea,2027,5.0,8.211944001417686,0.5272570530585629
Guinea,2028,5.0,8.211944001417686,0.5272570530585629
Guinea-Bissau,2024,2.114281893223912,37.851809878916384,1.943363426042164
Guinea-Bissau,2025,3.264997046849268,37.851809878916384,1.943363426042164
